GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1381594235	2023-10-22 03:01:10.788518	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-04-03	15:56:00	obsr906919	S106157087	Traveling	P22	EBIRD	98	1.951		5	1	G8112545	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1850785550	2023-10-22 03:13:02.619013	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-04-03	15:56:00	obsr609647	S152238603	Traveling	P22	EBIRD	98	1.951		5	1	G8112545	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1518614789	2024-10-22 15:51:43.905056	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				10					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-08-28	06:00:00	obsr1096478	S118769339	Traveling	P22	EBIRD	240	20.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1535957584	2024-10-22 15:51:55.710929	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala NP	L12729092	P	6.3492474	81.4158026	2022-09-19	07:00:00	obsr1979314	S120285851	Traveling	P22	EBIRD	150	10.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1553165094	2022-11-02 09:14:19.17227	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Kirinda-Yala road,Palatupana	L21421745	P	6.2388211	81.3730031	2022-10-31	09:00:00	obsr2186203	S121726853	Traveling	P22	EBIRD	90	2.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1553183955	2023-10-23 19:27:33.608334	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				16					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park	L13892070	P	6.3675717	81.5169788	2022-10-31	06:00:00	obsr2186203	S121727597	Traveling	P22	EBIRD	150	25.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1550197568	2024-10-22 10:04:19.396666	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-10-29	05:57:00	obsr2310276	S121478689	Stationary	P21	EBIRD	2			1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1581587126	2023-10-23 19:28:19.501678	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				100					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-28	06:30:00	obsr787121	S123976940	Traveling	P22	EBIRD	660	48.280		10	0	G9296855	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1556715935	2023-10-22 20:00:05.682714	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-06	06:00:00	obsr216931	S122007157	Traveling	P22	EBIRD	360	35.406		8	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1571670062	2024-10-22 15:52:17.022949	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				100					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-28	06:30:00	obsr300261	S123194882	Traveling	P22	EBIRD	660	48.280		10	1	G9296855	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1570972054	2022-12-06 02:16:56.288982	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				16					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-28	05:28:00	obsr1091489	S123143097	Traveling	P22	EBIRD	219	56.590		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1702703738	2024-08-17 13:02:48.995134	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-06	06:00:00	obsr2936954	S135434332	Traveling	P22	EBIRD	720	15.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1579054483	2022-12-10 20:40:28.293918	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Auto selected 6.28530, 81.27000	L21747197	P	6.2853030	81.2700020	2022-11-27	17:19:00	obsr787121	S123766996	Traveling	P22	EBIRD	46	0.507		10	1	G9281809	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1570356361	2022-12-11 16:04:43.60866	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa	L21653626	P	6.2909920	81.2630560	2022-11-27	15:49:00	obsr300261	S123089643	Traveling	P22	EBIRD	35	1.103		10	1	G9227993	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1569667401	2023-10-17 04:38:55.744364	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Lake	L15917274	H	6.2675680	81.3103445	2022-11-26	15:22:00	obsr823365	S123034104	Traveling	P22	EBIRD	59	1.750		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1570446837	2022-12-11 16:04:43.60866	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa	L21653626	P	6.2909920	81.2630560	2022-11-27	15:49:00	obsr787121	S123096925	Traveling	P22	EBIRD	35	1.103		10	1	G9227993	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1577812258	2022-12-10 20:40:28.293918	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Auto selected 6.28530, 81.27000	L21747197	P	6.2853030	81.2700020	2022-11-27	17:19:00	obsr300261	S123667233	Traveling	P22	EBIRD	46	0.507		10	1	G9281809	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1568328137	2023-10-23 19:28:02.174043	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-11-24	08:35:00	obsr728923	S122912370	Traveling	P22	EBIRD	12	1.065		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1564208160	2022-11-20 04:09:22.254612	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala	L21379601	P	6.3123450	81.4487270	2022-11-18	15:05:00	obsr2310276	S122594106	Traveling	P22	EBIRD	2	0.491		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1570287812	2023-10-22 03:04:56.366333	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-27	05:53:00	obsr823365	S123085646	Traveling	P22	EBIRD	351	23.280		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1570373278	2022-11-27 06:39:33.055022	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa, Southern Province, LK (6.29, 81.261)	L21653802	P	6.2904441	81.2611867	2022-11-27	15:50:00	obsr894225	S123090589	Traveling	P22	EBIRD	34	1.030		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1567721008	2022-11-25 07:09:51.495238	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-23	14:44:00	obsr728923	S122871488	Traveling	P22	EBIRD	5	0.398		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1566425405	2024-10-22 15:52:07.154704	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-21	08:40:00	obsr728923	S122767661	Traveling	P22	EBIRD	638	0.005		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1572774575	2023-10-23 19:28:08.926724	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala NP	L12729092	P	6.3492474	81.4158026	2022-11-28	06:00:00	obsr1979314	S123278526	Traveling	P22	EBIRD	300	30.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1599976490	2024-08-26 03:33:28.428231	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-22	06:00:00	obsr1108640	S125583183	Traveling	P22	EBIRD	540	15.000		5	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1569627654	2023-10-22 20:06:41.660143	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-26	14:26:00	obsr1091489	S123030433	Traveling	P22	EBIRD	256	8.150		3	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1564953033	2024-10-22 15:52:06.442847	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				14					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Kirinda - Palatupana - Yala Road, Southern Province, LK (6.303, 81.442)	L21573777	P	6.3033483	81.4423108	2022-11-18	06:09:00	obsr2300789	S122651708	Traveling	P22	EBIRD	365	38.330		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1564945234	2022-11-19 10:12:01.591269	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Southern Province, LK (6.292, 81.282)	L21573730	P	6.2920900	81.2822025	2022-11-19	16:09:00	obsr2300789	S122651399	Traveling	P22	EBIRD	128	2.950		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1585651861	2022-12-28 20:34:46.09404	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-20	05:22:00	obsr559159	S124300868	Traveling	P22	EBIRD	129	24.923		1	1	G9375025	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1586196350	2023-10-22 03:05:45.086092	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Wirawila Tissa Sanctuary	L21863171	P	6.2990977	81.2481470	2022-12-21	07:00:00	obsr636616	S124345889	Traveling	P22	EBIRD	60	4.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1591375224	2022-12-28 20:34:46.09404	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-20	05:22:00	obsr2830858	S124804022	Traveling	P22	EBIRD	129	24.923		1	1	G9375025	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1597619874	2023-10-22 03:06:12.124487	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Wirawila	L1090189	H	6.2825812	81.2324381	2022-12-21	11:30:00	obsr1715724	S125160046	Traveling	P22	EBIRD	60	0.805		2	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1576149876	2024-10-22 20:33:16.329767	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-12-06	16:00:00	obsr789257	S123537792	Traveling	P22	EBIRD	120	1.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583891552	2023-10-22 20:00:50.686331	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala Saltern - Palatupana	L21830526	P	6.2567000	81.3802000	2022-12-18	11:42:00	obsr3384128	S124164828	Historical	P62	EBIRD	120	1.670		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1576793594	2024-08-25 13:25:32.708846	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-07	05:42:00	obsr789257	S123586026	Traveling	P22	EBIRD	389	62.797		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1584092541	2023-10-22 03:05:40.192034	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-13	06:00:00	obsr1547179	S124179904	Traveling	P22	EBIRD	600	50.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583054747	2022-12-17 10:56:12.275398	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				20					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana saltern	L17052731	P	6.2498537	81.3702776	2022-12-17	12:00:00	obsr1737816	S124099195	Stationary	P21	EBIRD	60			6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1593931402	2023-10-22 03:06:08.115678	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana	L16682682	P	6.2621478	81.3824272	2022-12-26	07:00:00	obsr2802459	S125025484	Stationary	P21	EBIRD	31			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583713224	2022-12-20 22:43:41.256894	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Kirinda - Palatupana - Yala Road, Southern Province, LK (6.274, 81.404)	L21828701	P	6.2742984	81.4041260	2022-12-18	07:19:00	obsr1737816	S124154167	Traveling	P22	EBIRD	30	3.100		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583890553	2023-10-23 19:28:29.458251	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				20					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park	L21830443	P	6.2930000	81.4304000	2022-12-18	07:50:00	obsr3384128	S124164492	Historical	P62	EBIRD	200	3.500		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1585697491	2023-10-23 19:28:33.46975	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-12-20	06:15:00	obsr636616	S124305040	Traveling	P22	EBIRD	240	3.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1591356856	2022-12-28 20:13:49.708594	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				17					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana	L16682682	P	6.2621478	81.3824272	2022-12-25	17:35:00	obsr2802459	S124803095	Traveling	P22	EBIRD	30	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1588642829	2023-10-23 19:28:37.51327	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-25	11:27:00	obsr1858191	S124558680	Traveling	P22	EBIRD	172	21.790		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583859953	2023-10-22 20:02:01.69125	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				20					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana saltern	L17052731	P	6.2498537	81.3702776	2022-12-18	11:42:00	obsr1737816	S124162559	Traveling	P22	EBIRD	120	1.670		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2307999655	2024-08-08 03:32:28.28152	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				10					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala buffer zone	L34555868	P	6.2513000	81.3215000	2022-12-02	06:17:00	obsr392889	S186353248	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583828936	2023-10-22 20:02:39.247399	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				50					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-18	07:50:00	obsr1737816	S124161044	Traveling	P22	EBIRD	200	3.450		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1577807757	2023-10-23 19:28:16.85047	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				12					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake and surrounding area	L12701069	P	6.2966209	81.2703078	2022-12-08	10:11:00	obsr1001147	S123666794	Traveling	P22	EBIRD	75	1.200		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1584985109	2022-12-19 09:58:38.37369	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-12-19	16:40:00	obsr559159	S124249958	Stationary	P21	EBIRD	50			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1609375754	2024-10-22 15:52:33.754363	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	06:05:00	obsr715867	S126416285	Traveling	P22	EBIRD	178	16.608		8	1	G9469940	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603614922	2023-10-22 03:06:28.101864	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2023-01-11	16:16:00	obsr1377693	S125912516	Traveling	P22	EBIRD	45	1.000		2	1	G9473806	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603000042	2024-10-22 20:33:30.210405	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	10:06:00	obsr676947	S125852933	Traveling	P22	EBIRD	128	11.563		8	1	G9473162	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003386104	2024-04-28 13:58:36.699711	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	16:50:00	obsr2290179	S166114951	Traveling	P22	EBIRD	53	0.835		1	1	G9473193	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1615910327	2023-10-23 19:29:27.826761	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Weliaragoda Wetland	L7981443	H	6.2912460	81.2976830	2023-01-27	06:35:00	obsr2852485	S126993883	Stationary	P21	EBIRD	8			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1611233502	2023-01-20 20:02:16.757727	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				30					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park	L22207309	P	6.2943681	81.4311583	2023-01-20	14:00:00	obsr3539633	S126582163	Historical	P62	EBIRD	1110	16.093	40.4686	2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603653997	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	16:50:00	obsr625519	S125914638	Traveling	P22	EBIRD	53	0.835		1	1	G9473193	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603725043	2023-10-22 03:06:29.244209	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2023-01-11	16:16:00	obsr1508301	S125924051	Traveling	P22	EBIRD	45	1.000		2	1	G9473806	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003386405	2024-10-22 15:57:01.604984	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	06:05:00	obsr2290179	S166114960	Traveling	P22	EBIRD	178	16.608		8	1	G9469940	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602996164	2024-10-22 15:52:27.4975	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	06:05:00	obsr676947	S125852896	Traveling	P22	EBIRD	178	16.608		8	1	G9469940	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607802668	2024-10-22 15:52:32.089163	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	06:05:00	obsr1634667	S126278073	Traveling	P22	EBIRD	178	16.608		8	1	G9469940	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603022158	2024-10-22 15:52:27.67769	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	06:05:00	obsr359132	S125854796	Traveling	P22	EBIRD	178	16.608		8	1	G9469940	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607802460	2024-10-22 20:33:07.591717	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	10:06:00	obsr1634667	S126278069	Traveling	P22	EBIRD	128	11.563		8	1	G9473162	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602045110	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr676947	S125766394	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1614897751	2023-10-23 19:29:26.00241	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-24	13:48:00	obsr2300789	S126907367	Traveling	P22	EBIRD	235	27.400		3	0		0	1	0				
