GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1506582773	2022-10-22 00:22:29.186912	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-08-22	12:30:00	obsr1108640	S117681908	Traveling	P22	EBIRD	255	16.000		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1506607826	2022-10-22 00:26:48.909633	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-08-24	06:00:00	obsr1108640	S117682679	Traveling	P22	EBIRD	480	22.000		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1497189037	2022-08-13 09:46:32.162317	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park	L15347156	P	6.2775979	81.4022522	2022-08-13	15:54:00	obsr1858191	S116837454	Traveling	P22	EBIRD	198	44.100		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1831279087	2024-03-22 04:19:13.805626	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-08-08		obsr1646910	S150318879	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1510338858	2022-10-22 00:29:04.22906	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Elephant Reach Hotel	L7055677	H	6.2290092	81.3311751	2022-09-03	12:30:00	obsr1148102	S117991664	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1535953476	2024-10-22 15:51:55.710929	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala NP	L12729092	P	6.3492474	81.4158026	2022-09-19	07:00:00	obsr1979314	S120285851	Traveling	P22	EBIRD	150	10.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1534422621	2022-10-22 00:24:07.944088	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-09-10	14:37:00	obsr1793930	S120166661	Traveling	P22	EBIRD	200	23.410		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1512163280	2024-10-22 15:51:40.780323	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-09-04	06:00:00	obsr1148102	S118150200	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1553183961	2023-10-23 19:27:33.608334	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park	L13892070	P	6.3675717	81.5169788	2022-10-31	06:00:00	obsr2186203	S121727597	Traveling	P22	EBIRD	150	25.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1553169213	2022-11-02 09:14:19.17227	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Kirinda-Yala road,Palatupana	L21421745	P	6.2388211	81.3730031	2022-10-31	09:00:00	obsr2186203	S121726853	Traveling	P22	EBIRD	90	2.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1550197535	2024-10-22 10:04:19.396666	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-10-29	05:57:00	obsr2310276	S121478689	Stationary	P21	EBIRD	2			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1571670059	2024-10-22 15:52:17.022949	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-28	06:30:00	obsr300261	S123194882	Traveling	P22	EBIRD	660	48.280		10	1	G9296855	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1572773324	2023-10-23 19:28:08.926724	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala NP	L12729092	P	6.3492474	81.4158026	2022-11-28	06:00:00	obsr1979314	S123278526	Traveling	P22	EBIRD	300	30.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1564208149	2022-11-20 04:09:22.254612	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala	L21379601	P	6.3123450	81.4487270	2022-11-18	15:05:00	obsr2310276	S122594106	Traveling	P22	EBIRD	2	0.491		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1564953104	2024-10-22 15:52:06.442847	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Kirinda - Palatupana - Yala Road, Southern Province, LK (6.303, 81.442)	L21573777	P	6.3033483	81.4423108	2022-11-18	06:09:00	obsr2300789	S122651708	Traveling	P22	EBIRD	365	38.330		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1568191309	2023-10-23 19:28:02.174043	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-11-24	08:35:00	obsr728923	S122912370	Traveling	P22	EBIRD	12	1.065		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1581586823	2023-10-23 19:28:19.501678	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-28	06:30:00	obsr787121	S123976940	Traveling	P22	EBIRD	660	48.280		10	0	G9296855	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1566425380	2024-10-22 15:52:07.154704	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-21	08:40:00	obsr728923	S122767661	Traveling	P22	EBIRD	638	0.005		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1702708236	2024-08-17 13:02:48.995134	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-06	06:00:00	obsr2936954	S135434332	Traveling	P22	EBIRD	720	15.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1569627648	2023-10-22 20:06:41.660143	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-26	14:26:00	obsr1091489	S123030433	Traveling	P22	EBIRD	256	8.150		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1556707136	2023-10-22 20:00:05.682714	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-06	06:00:00	obsr216931	S122007157	Traveling	P22	EBIRD	360	35.406		8	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1564945240	2022-11-19 10:12:01.607209	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Southern Province, LK (6.292, 81.282)	L21573730	P	6.2920900	81.2822025	2022-11-19	16:09:00	obsr2300789	S122651399	Traveling	P22	EBIRD	128	2.950		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1570972025	2022-12-06 02:16:56.288982	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-28	05:28:00	obsr1091489	S123143097	Traveling	P22	EBIRD	219	56.590		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1567721023	2022-11-25 07:09:51.495238	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-11-23	14:44:00	obsr728923	S122871488	Traveling	P22	EBIRD	5	0.398		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1569515159	2023-10-22 03:04:53.811805	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-11-26	11:09:00	obsr823365	S123023201	Traveling	P22	EBIRD	83	2.900		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1585131486	2023-10-22 03:05:42.836364	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-12-14	07:00:00	obsr1547179	S124262641	Traveling	P22	EBIRD	60	1.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1576149866	2024-10-22 20:33:16.329767	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-12-06	16:00:00	obsr789257	S123537792	Traveling	P22	EBIRD	120	1.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1585149410	2022-12-21 11:10:23.549334	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-12-15	07:00:00	obsr1547179	S124264658	Traveling	P22	EBIRD	90	1.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1576791541	2023-10-22 03:05:16.939869	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-12-07	16:27:00	obsr736325	S123586595	Traveling	P22	EBIRD	68	0.230		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1588699627	2022-12-25 07:29:41.501835	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Great Lake Villa, Weerawila Lake	L8254348	H	6.2943429	81.2376816	2022-12-25	17:13:00	obsr2906173	S124562386	Stationary	P21	EBIRD	45			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1597283519	2023-01-22 13:09:20.666012	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-22	15:00:00	obsr1715724	S125344901	Traveling	P22	EBIRD	150	16.093		2	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583891555	2023-10-22 20:00:50.686331	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala Saltern - Palatupana	L21830526	P	6.2567000	81.3802000	2022-12-18	11:42:00	obsr3384128	S124164828	Historical	P62	EBIRD	120	1.670		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1585697487	2023-10-23 19:28:33.46975	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-12-20	06:15:00	obsr636616	S124305040	Traveling	P22	EBIRD	240	3.000		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1584964741	2023-10-23 19:28:33.114722	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-19	06:00:00	obsr636616	S124248272	Traveling	P22	EBIRD	660	25.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1591375831	2022-12-28 20:34:46.09404	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-20	05:22:00	obsr2830858	S124804022	Traveling	P22	EBIRD	129	24.923		1	1	G9375025	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1577793025	2023-10-23 19:28:16.85047	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				8					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake and surrounding area	L12701069	P	6.2966209	81.2703078	2022-12-08	10:11:00	obsr1001147	S123666794	Traveling	P22	EBIRD	75	1.200		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583859929	2023-10-22 20:02:01.69125	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				20					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana saltern	L17052731	P	6.2498537	81.3702776	2022-12-18	11:42:00	obsr1737816	S124162559	Traveling	P22	EBIRD	120	1.670		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1586313713	2023-10-23 19:28:34.21471	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-21	06:31:00	obsr559159	S124354133	Traveling	P22	EBIRD	105	21.466		1	1	G9342459	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1584092557	2023-10-22 03:05:40.192034	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-13	06:00:00	obsr1547179	S124179904	Traveling	P22	EBIRD	600	50.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1585651868	2022-12-28 20:34:46.09404	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-20	05:22:00	obsr559159	S124300868	Traveling	P22	EBIRD	129	24.923		1	1	G9375025	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1585137256	2022-12-19 16:00:00.282103	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-12-14	16:00:00	obsr1547179	S124263067	Traveling	P22	EBIRD	90	1.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1576786810	2024-08-25 13:25:32.708846	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-07	05:42:00	obsr789257	S123586026	Traveling	P22	EBIRD	389	62.797		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2307999651	2024-08-08 03:32:28.28152	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala buffer zone	L34555868	P	6.2513000	81.3215000	2022-12-02	06:17:00	obsr392889	S186353248	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583828993	2023-10-22 20:02:39.247399	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				10					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-18	07:50:00	obsr1737816	S124161044	Traveling	P22	EBIRD	200	3.450		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583017015	2022-12-17 10:56:12.241831	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				10					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana saltern	L17052731	P	6.2498537	81.3702776	2022-12-17	12:00:00	obsr1737816	S124099195	Stationary	P21	EBIRD	60			6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1583883849	2023-10-23 19:28:29.458251	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park	L21830443	P	6.2930000	81.4304000	2022-12-18	07:50:00	obsr3384128	S124164492	Historical	P62	EBIRD	200	3.500		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1586822945	2023-10-23 19:28:35.000678	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-12-21	06:31:00	obsr347583	S124397567	Traveling	P22	EBIRD	105	21.466		1	1	G9342459	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1586196339	2023-10-22 03:05:45.086092	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Wirawila Tissa Sanctuary	L21863171	P	6.2990977	81.2481470	2022-12-21	07:00:00	obsr636616	S124345889	Traveling	P22	EBIRD	60	4.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1614918199	2024-10-22 15:52:36.245008	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-25	15:07:00	obsr2300789	S126908317	Traveling	P22	EBIRD	187	21.420		3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602062629	2024-04-28 06:37:19.971708	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr359132	S125767035	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1615903438	2023-10-23 19:29:27.826761	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Weliaragoda Wetland	L7981443	H	6.2912460	81.2976830	2023-01-27	06:35:00	obsr2852485	S126993883	Stationary	P21	EBIRD	8			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1904267996	2023-12-23 15:22:16.403361	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-23		obsr992620	S156508574	Historical	P62	EBIRD				2	0	G11313386	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1611231098	2023-01-20 20:02:16.760095	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park	L22207309	P	6.2943681	81.4311583	2023-01-20	14:00:00	obsr3539633	S126582163	Historical	P62	EBIRD	1110	16.093	40.4686	2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602942731	2023-10-23 19:29:02.863365	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-10	16:20:00	obsr1377693	S125847532	Traveling	P22	EBIRD	188	9.080		2	1	G9469523	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1616773532	2024-10-23 20:01:05.379143	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-22	06:22:00	obsr602491	S127066407	Traveling	P22	EBIRD	740	66.863		8	1	G9565452	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1612537244	2024-10-23 20:01:05.379143	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-22	06:22:00	obsr418540	S126693521	Traveling	P22	EBIRD	740	66.863		8	1	G9565452	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1595343094	2023-10-23 19:28:53.198775	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-02	16:24:00	obsr2690174	S125157544	Traveling	P22	EBIRD	23	0.378		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1614603341	2023-01-24 21:27:18.607788	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Great Lake Villa, Weerawila Lake	L8254348	H	6.2943429	81.2376816	2023-01-25	07:34:00	obsr2906173	S126882944	Traveling	P22	EBIRD	22	0.338		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1625459581	2024-11-05 18:00:05.581378	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-22	06:22:00	obsr233492	S127827924	Traveling	P22	EBIRD	740	66.863		8	1	G9565452	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1614897734	2023-10-23 19:29:26.00241	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-24	13:48:00	obsr2300789	S126907367	Traveling	P22	EBIRD	235	27.400		3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1615593309	2023-10-23 19:29:27.258428	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-26	16:45:00	obsr2300789	S126965162	Traveling	P22	EBIRD	49	1.770		3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1905896906	2023-12-25 17:15:26.326656	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-23		obsr1509158	S157110332	Historical	P62	EBIRD				2	0	G11313386	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607802767	2024-04-28 06:42:49.082509	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr1634667	S126278079	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
